#seq;rnd_rate;wrt_rate;io_size;sys_cpu;usr_cpu;cpu_ctx;cpu_minf;cpu_majf;r_io_bytes;r_bw;r_bw_min;r_bw_max;r_bw_mean;r_bw_dev;r_iops;r_runtime;r_min_lat;r_max_lat;r_mean_lat;r_stddev_lat;w_io_bytes;w_bw;w_bw_min;w_bw_max;w_bw_mean;w_bw_dev;w_iops;w_runtime;w_min_lat;w_max_lat;w_mean_lat;w_stddev_lat
2;20;100;16;4.92;1.52;7596;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;121472;27181;24576;37768;28024.0;4133.68;1698;4469;78;21977;583.65;1305.8
3;20;100;16;6.13;1.56;7597;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;121472;27790;23794;37728;28003.5;4136.67;1736;4371;77;20752;571.6;1211.88
4;20;100;16;5.61;1.45;7595;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;121472;27451;24640;37893;27871.88;4347.68;1715;4425;78;22957;578.09;1287.44
1;20;100;32;2.6;0.97;6409;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;33241;987;65984;34699.73;18725.47;1038;6161;113;568102;958.01;9660.46
2;20;100;32;2.86;0.77;6404;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;35673;12205;65408;33464.3;13337.97;1114;5741;115;439410;892.5;7969.93
3;20;100;32;2.75;0.94;6406;8;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;31945;3187;68288;34412.73;19177.45;998;6411;94;694441;997.04;10731.28
4;20;100;32;3.46;0.63;6403;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;32186;15768;64126;33524.09;14634.24;1005;6363;110;643006;989.54;8567.44
1;20;100;64;3.56;2.01;3204;8;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;79195;65792;113317;79178.4;19844.34;1237;2586;175;42035;803.61;2406.9
2;20;100;64;3.27;1.71;3203;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;79626;63504;111370;79593.0;18744.26;1244;2572;153;45799;799.83;2321.93
3;20;100;64;3.86;1.85;3203;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;79012;64506;114331;79139.2;20345.02;1234;2592;173;47570;804.83;2523.22
4;20;100;64;4.64;1.08;3202;8;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;79103;60550;111662;79283.8;19803.98;1235;2589;174;45048;804.75;2511.65
1;20;100;128;3.55;0.39;1604;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;100837;84753;133587;100650.0;22369.99;787;2031;308;39173;1264.78;3162.44
2;20;100;128;2.56;0.59;1602;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;100688;88320;131047;101108.75;20318.73;786;2034;309;32873;1266.65;2946.32
3;20;100;128;0.96;0.38;1603;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;98225;81798;137434;98520.5;26137.99;767;2085;279;55440;1301.26;3188.23
4;20;100;128;2.97;0.99;1605;8;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;101285;86784;133841;100953.25;22043.56;791;2022;279;48850;1259.28;3124.7
1;20;100;256;3.67;0.0;184;8;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;46592;212748;0;0;0.0;0.0;831;219;579;43836;1198.25;3443.09
2;20;100;256;3.65;0.0;184;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;46592;211781;0;0;0.0;0.0;827;220;560;37440;1202.49;3247.02
3;20;100;256;3.39;0.0;184;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;46592;196590;0;0;0.0;0.0;767;237;560;40350;1292.97;3620.7
4;20;100;256;3.45;0.0;184;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;46592;199965;0;0;0.0;0.0;781;233;552;37725;1268.32;3450.38
1;20;100;512;3.66;0.0;183;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;92160;168175;168646;168646;168646.0;0.0;328;548;1172;62267;3031.55;7631.26
2;20;100;512;1.45;1.45;182;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;92160;166654;167000;167000;167000.0;0.0;325;553;1163;68560;3063.77;7913.26
3;20;100;512;1.4;1.4;182;8;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;92160;161118;170332;170332;170332.0;0.0;314;572;1172;69415;3165.18;8138.99
4;20;100;512;3.68;0.0;183;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;92160;169100;169650;169650;169650.0;0.0;330;545;1167;60599;3017.29;7511.24
1;20;100;1024;0.0;2.33;76;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;75776;146568;147161;147161;147161.0;0.0;143;517;2162;99888;6972.86;14434.07
2;20;100;1024;1.54;0.0;78;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;75776;145164;145996;145996;145996.0;0.0;141;522;2136;99973;7039.35;14626.24
3;20;100;1024;0.69;1.37;76;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;75776;129753;124179;124179;124179.0;0.0;126;584;2180;118425;7880.76;17360.72
4;20;100;1024;1.89;0.0;77;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;75776;118957;113197;113197;113197.0;0.0;116;637;2160;118424;8586.54;19301.41
1;40;0;2;1.87;1.06;3665;5;0;7322;922;777;1108;919.13;93.74;461;7936;43;66666;2159.6;3212.23;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;40;0;2;1.47;0.91;3663;5;0;7322;929;740;1089;927.47;78.22;464;7874;42;28449;2143.42;3078.33;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;40;0;2;2.64;0.61;3663;5;0;7322;927;766;1068;926.0;79.97;463;7891;42;26646;2146.93;3050.62;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;40;0;2;1.83;1.27;3663;6;0;7322;930;792;1080;929.0;70.72;465;7867;44;35325;2139.94;3062.89;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;40;0;4;1.73;0.82;3664;5;0;14644;1867;1715;2160;1871.87;136.14;466;7840;46;59053;2133.96;3156.03;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;40;0;4;2.22;0.66;3665;5;0;14644;1849;1536;2115;1842.6;139.07;462;7919;50;60941;2154.4;3185.04;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;40;0;4;2.19;0.61;3664;5;0;14644;1866;1529;2160;1868.0;147.41;466;7847;36;22233;2135.18;3023.08;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;40;0;4;1.63;1.37;3665;5;0;14644;1862;1592;2170;1866.13;133.08;465;7863;44;41909;2138.63;3075.44;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;40;0;8;1.71;0.4;3665;5;0;29288;3671;2922;4279;3667.67;349.59;458;7977;45;58375;2172.61;3230.1;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;40;0;8;2.08;0.35;3667;5;0;29288;3709;2932;4304;3709.8;348.81;463;7896;58;26232;2150.17;3025.11;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;40;0;8;1.51;0.56;3663;5;0;29288;3694;3017;4304;3688.67;357.07;461;7928;49;42244;2159.03;3097.5;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;40;0;8;1.62;0.81;3667;5;0;29288;3707;2996;4288;3706.93;300.63;463;7900;46;21443;2151.49;3022.16;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;40;0;16;1.88;0.3;3665;5;0;58576;7431;6015;8934;7378.6;773.33;464;7882;74;23687;2146.5;3003.25;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;40;0;16;2.02;0.35;3665;5;0;58576;7382;6330;8544;7347.73;601.86;461;7934;74;22885;2160.79;3026.91;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;40;0;16;1.92;0.3;3665;5;0;58576;7399;6248;9065;7355.07;677.23;462;7916;70;33440;2155.58;3052.53;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;40;0;16;1.84;0.45;3666;5;0;58576;7286;6317;8174;7294.06;548.16;455;8039;60;58414;2189.24;3315.25;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;40;0;32;2.19;0.42;3668;5;0;117152;13676;11921;15332;13691.29;1108.22;427;8566;102;58553;2332.55;3277.3;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;40;0;32;1.78;0.47;3665;5;0;117152;13737;11469;16064;13740.12;1290.54;429;8528;98;58553;2322.29;3312.73;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;40;0;32;2.01;0.61;3664;5;0;117152;13716;11665;15616;13723.19;1201.14;428;8541;107;66860;2325.7;3275.84;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;40;0;32;1.74;0.47;3664;7;0;117152;13769;11338;16576;13762.12;1270.67;430;8508;97;61621;2317.25;3238.94;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;40;0;64;2.04;0.4;3205;5;0;204800;25482;21035;29460;25815.27;2337.87;398;8037;225;42147;2504.02;3218.66;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;40;0;64;1.94;0.4;3205;5;0;204800;25425;22055;28544;25477.0;2251.98;397;8055;227;42658;2509.96;3239.91;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;40;0;64;2.49;0.55;3204;5;0;204800;25466;20780;29275;25790.73;2317.94;397;8042;216;43933;2505.51;3206.77;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;40;0;64;1.79;0.84;3208;5;0;204800;25393;21376;29696;25414.88;2475.68;396;8065;224;42666;2512.82;3246.73;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;40;0;128;1.91;0.33;1605;5;0;204800;42524;38934;47265;42649.33;3252.64;332;4816;450;16533;3001.39;3096.77;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;40;0;128;2.31;0.41;1605;5;0;204800;42279;38803;47238;42295.33;3188.62;330;4844;431;19871;3019.5;3121.67;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;40;0;128;2.08;0.17;1603;5;0;204800;42498;38901;46891;42539.11;3113.86;332;4819;441;20046;3004.17;3102.92;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;40;0;128;2.23;0.41;1604;5;0;204800;42340;38803;47238;42347.55;3173.72;330;4837;450;21676;3016.47;3123.36;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;40;0;256;2.52;0.12;804;5;0;204800;61335;54272;68535;60971.67;5133.26;239;3339;752;32899;4164.93;3449.59;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;40;0;256;1.79;0.36;806;5;0;204800;61225;52306;69864;60724.5;6024.89;239;3345;734;32909;4172.02;3524.52;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;40;0;256;1.94;0.61;804;6;0;204800;62060;52512;69864;61849.5;6679.88;242;3300;743;32909;4116.92;3456.32;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;40;0;256;1.8;0.48;805;5;0;204800;61409;52409;69864;60902.67;6062.33;239;3335;743;32903;4159.92;3499.11;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;40;0;512;1.69;0.17;403;5;0;204800;86267;77668;92998;85082.75;6446.65;168;2374;1165;19895;5927.49;3529.2;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;40;0;512;1.69;0.17;402;6;0;204800;86413;76800;91897;85432.5;6470.58;168;2370;1157;21787;5915.9;3507.38;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;40;0;512;1.51;0.0;403;5;0;204800;85906;74290;92998;84748.25;8092.52;167;2384;1135;27219;5949.79;3607.34;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;40;0;512;1.18;0.51;403;6;0;204800;86632;78533;91610;85715.0;5567.1;169;2364;1152;16249;5901.65;3456.36;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;40;0;1024;1.45;0.0;203;5;0;204800;105949;97523;118075;105249.66;11184.52;103;1933;2549;27121;9656.42;4135.67;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;40;0;1024;1.24;0.21;203;6;0;204800;105349;97523;115809;104361.66;9976.19;102;1944;2528;29090;9708.76;4223.7;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;40;0;1024;1.24;0.0;202;6;0;204800;105621;97523;118075;104920.0;11422.0;103;1939;2483;32597;9685.37;4270.15;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;40;0;1024;1.44;0.0;203;5;0;204800;105512;97523;115809;104561.34;9842.93;103;1941;2490;26388;9695.36;4164.92;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;40;20;2;0.53;0.14;102474;7;0;163524;177;2;495;184.78;55.13;88;920515;49;908064;10938.3;25830.75;41276;44;1;115;46.39;18.65;22;920515;78;818678;1231.83;21581.02
2;40;20;2;0.53;0.15;102478;7;0;163524;177;2;495;184.97;54.55;88;920320;49;853177;10936.98;26068.93;41276;44;2;115;46.48;18.44;22;920320;101;739063;1227.36;20292.74
3;40;20;2;0.53;0.15;102469;7;0;163524;177;2;495;185.09;54.18;88;920487;49;959297;10888.28;25519.26;41276;44;1;118;46.33;19.14;22;920487;99;792507;1428.42;23808.38
4;40;20;2;0.55;0.13;102468;8;0;163524;177;2;495;184.4;54.78;88;922297;45;891549;10941.18;25917.62;41276;44;2;113;46.17;18.47;22;922297;89;738823;1306.8;21632.41
1;40;20;4;0.49;0.14;51242;7;0;163332;325;4;545;326.71;73.53;81;501572;97;422665;12076.15;14016.5;41468;82;7;198;82.51;32.26;20;501572;124;809379;779.58;11291.09
2;40;20;4;0.5;0.13;51245;7;0;163332;324;12;518;325.29;74.32;81;504081;108;1519199;12121.69;15400.07;41468;82;5;205;82.14;31.69;20;504081;128;364901;842.17;9793.43
3;40;20;4;0.49;0.15;51243;7;0;163332;326;3;507;328.22;72.28;81;499490;101;1266685;12026.45;14896.65;41468;83;7;217;82.95;32.33;20;499490;114;279653;774.53;9079.83
4;40;20;4;0.49;0.13;51243;7;0;163332;325;53;495;326.31;71.9;81;502435;102;882354;12057.82;13980.19;41468;82;7;220;82.39;31.35;20;502435;130;347675;935.11;10857.86
1;40;20;8;0.44;0.1;25653;7;0;163288;625;138;960;627.07;134.13;78;261086;111;354930;12551.0;13799.28;41512;158;15;461;159.1;66.78;19;261086;134;246374;907.1;10314.62
2;40;20;8;0.41;0.12;25645;7;0;163288;629;229;1057;631.25;136.46;78;259441;119;337842;12526.63;14383.57;41512;160;16;490;160.56;64.34;20;259441;137;230861;685.78;6965.94
3;40;20;8;0.41;0.12;25638;7;0;163288;631;156;1039;633.12;142.13;78;258701;113;451094;12474.85;14306.84;41512;160;13;398;160.61;64.67;20;258701;131;214544;747.02;8022.0
4;40;20;8;0.42;0.11;25649;7;0;163288;630;166;1033;632.81;139.28;78;258926;117;316169;12445.67;13770.82;41512;160;15;383;160.59;67.79;20;258926;132;490138;905.04;11460.21
1;40;20;16;0.38;0.09;12826;7;0;163616;1095;133;1848;1101.53;266.06;68;149300;115;624118;14423.62;17184.32;41184;275;31;665;277.73;124.65;17;149300;156;290194;661.36;7459.87
2;40;20;16;0.37;0.09;12824;7;0;163616;1102;249;1739;1107.13;271.08;68;148404;126;542315;14267.22;16435.78;41184;277;20;699;278.71;118.78;17;148404;151;256616;934.77;9969.92
3;40;20;16;0.37;0.11;12825;7;0;163616;1108;183;1873;1112.78;262.14;69;147561;127;449179;14165.45;15816.77;41184;279;31;890;280.71;122.91;17;147561;157;337855;1011.82;11661.25
4;40;20;16;0.38;0.1;12825;8;0;163616;1095;301;1721;1100.62;248.17;68;149366;112;283428;14395.96;16107.2;41184;275;30;702;276.42;124.56;17;149366;160;465810;797.34;11278.86
1;40;20;32;0.36;0.06;6415;7;0;164224;1844;589;2771;1848.74;442.31;57;89058;154;419962;17087.86;17986.52;40576;455;61;1020;456.82;204.79;14;89058;198;242549;1034.99;11086.93
2;40;20;32;0.35;0.07;6423;7;0;164224;1854;658;2862;1867.89;485.67;57;88569;159;691399;16982.4;20169.97;40576;458;62;1077;460.15;206.65;14;88569;197;234183;1075.87;10867.19
3;40;20;32;0.31;0.11;6418;6;0;164224;1844;719;3071;1858.56;450.16;57;89046;158;661979;17232.78;20588.47;40576;455;61;1114;460.24;193.61;14;89046;195;15905;439.68;623.1
4;40;20;32;0.32;0.09;6418;7;0;164224;1853;558;3200;1864.54;431.65;57;88601;127;300692;16991.66;18095.12;40576;457;63;1017;458.85;181.0;14;88601;198;602258;1064.44;17880.87
1;40;20;64;0.29;0.08;3210;8;0;167296;3177;752;5250;3232.59;762.73;49;52645;226;1207910;19966.26;30393.45;37504;712;118;1500;727.76;323.53;11;52645;303;46057;730.19;3065.68
2;40;20;64;0.31;0.08;3217;7;0;167296;3360;198;5592;3373.31;843.74;52;49786;215;592625;18744.71;21540.11;37504;753;126;2039;764.97;329.67;11;49786;279;239721;1299.65;13318.32
3;40;20;64;0.33;0.05;3212;7;0;167296;3272;524;6272;3338.72;1006.08;51;51118;214;1168179;19130.41;29342.92;37504;733;124;1920;757.18;383.08;11;51118;290;230563;1851.37;16153.98
4;40;20;64;0.24;0.13;3207;7;0;167296;3242;866;5303;3294.02;762.43;50;51601;210;1024570;19493.45;27327.61;37504;726;113;1603;740.25;329.49;11;51601;272;149549;1057.92;8671.39
1;40;20;128;0.31;0.07;1609;7;0;166016;5810;1371;10098;5892.72;1745.27;45;28571;393;709147;21675.28;28823.95;38784;1357;237;2816;1365.37;657.37;10;28571;457;257078;1468.64;14733.31
2;40;20;128;0.26;0.13;1607;7;0;166016;6057;1658;10544;6138.69;1652.08;47;27408;418;491912;20538.94;23363.82;38784;1415;255;2942;1405.84;614.01;11;27408;443;285059;2494.61;21597.83
3;40;20;128;0.33;0.09;1607;7;0;166016;6132;2094;9161;6235.36;1356.18;47;27073;356;575243;20564.19;26689.99;38784;1432;209;3065;1458.9;616.04;11;27073;429;190618;1280.94;10922.42
4;40;20;128;0.24;0.14;1605;6;0;166016;5899;567;10727;6005.17;1807.54;46;28141;372;821545;21519.94;31261.32;38784;1378;242;3413;1399.75;839.55;10;28141;443;27461;714.19;1545.01
1;40;20;256;0.38;0.08;805;6;0;163840;11004;3744;18450;11099.57;3194.86;42;14889;614;517215;23025.56;30629.17;40960;2751;512;5996;2739.07;1449.27;10;14889;725;1253;911.38;90.74
2;40;20;256;0.45;0.03;804;7;0;163840;11623;2982;17235;11977.16;4020.43;45;14095;607;897310;21741.57;41821.32;40960;2905;994;5363;2859.2;1355.36;11;14095;759;25129;1085.11;1916.27
3;40;20;256;0.43;0.06;807;7;0;163840;11685;3282;21333;12089.0;3644.05;45;14021;576;751756;21212.34;34168.77;40960;2921;501;6363;2920.48;1598.09;11;14021;730;288345;2740.8;22721.4
4;40;20;256;0.41;0.15;803;7;0;163840;12131;932;19430;12101.56;4041.93;47;13505;603;423070;20814.09;27378.2;40960;3032;466;6603;2915.8;1764.75;11;13505;779;29700;1109.47;2276.97
1;40;20;512;0.0;0.24;74;6;0;29696;17697;853;28054;17960.67;14895.44;34;1678;1184;600253;28551.45;77896.23;7168;4271;5763;7013;6388.0;883.88;8;1678;1235;2092;1515.71;220.67
2;40;20;512;0.0;0.35;74;6;0;29696;26233;21504;31121;26312.5;6800.25;51;1132;1131;98424;19116.36;22442.57;7168;6332;4096;7027;5561.5;2072.53;12;1132;1292;2033;1559.79;266.38
3;40;20;512;0.0;0.32;74;6;0;29696;23756;20480;26796;23638.0;4466.09;46;1250;1140;106043;21145.72;23849.85;7168;5734;3072;5742;4407.0;1887.98;11;1250;1276;2149;1606.36;309.44
4;40;20;512;0.65;0.0;74;6;0;29696;24084;23540;23630;23585.0;63.64;47;1233;1189;119674;20849.86;24264.07;7168;5813;3938;5885;4911.5;1376.74;11;1233;1332;2062;1638.43;277.58
1;40;20;1024;1.1;0.55;73;6;0;59392;81358;81920;81920;81920.0;0.0;79;730;2336;64316;11784.24;9263.32;13312;18235;14336;14336;14336.0;0.0;17;730;2607;5238;3514.54;904.11
2;40;20;1024;0.59;1.17;73;6;0;59392;86830;89574;89574;89574.0;0.0;84;684;2335;34397;10978.45;6161.08;13312;19461;16286;16286;16286.0;0.0;19;684;2632;5042;3506.54;884.42
3;40;20;1024;1.16;0.0;73;6;0;59392;85702;87888;87888;87888.0;0.0;83;693;2334;34389;11145.48;6292.16;13312;19209;16351;16351;16351.0;0.0;18;693;2662;5086;3522.77;884.69
4;40;20;1024;1.17;0.0;73;6;0;59392;86957;89574;89574;89574.0;0.0;84;683;2348;34392;10979.26;6321.23;13312;19490;16286;16286;16286.0;0.0;19;683;2653;5013;3501.85;868.11
1;40;40;2;0.73;0.21;3724;7;0;4540;181;23;388;185.98;72.58;90;25071;50;466384;10627.75;27083.47;2898;115;15;231;118.24;46.51;57;25071;100;217784;633.3;5942.48
2;40;40;2;0.73;0.17;3723;7;0;4540;175;34;378;182.74;72.78;87;25885;52;657886;10805.01;29800.94;2898;111;23;225;116.28;43.67;55;25885;106;362327;917.12;11060.9
3;40;40;2;0.73;0.3;3721;7;0;4540;181;16;377;187.33;70.02;90;25045;49;586747;10534.75;26982.1;2898;115;12;226;119.3;48.8;57;25045;102;401474;759.02;10783.31
4;40;40;2;0.82;0.27;3722;8;0;4540;183;66;382;190.51;66.27;91;24765;49;458223;10434.14;24605.45;2898;117;37;228;121.07;45.53;58;24765;101;370044;723.77;9813.11
1;40;40;4;0.81;0.15;3721;7;0;9080;368;166;541;376.09;99.41;92;24658;58;549460;10401.24;17720.69;5796;235;95;486;239.22;80.7;58;24658;127;291564;702.71;7766.3
2;40;40;4;0.75;0.25;3721;8;0;9080;406;192;597;407.12;113.11;101;22360;56;316784;9184.92;12599.25;5796;259;95;474;258.65;87.35;64;22360;125;276407;1022.83;11758.38
3;40;40;4;0.63;0.27;3721;7;0;9080;366;131;558;373.09;115.99;91;24774;55;591573;10279.03;18874.56;5796;233;57;471;238.3;88.39;58;24774;122;346597;975.11;12369.04
4;40;40;4;0.77;0.18;3723;7;0;9080;371;108;563;381.87;114.65;92;24446;54;349933;9819.69;12013.43;5796;237;56;494;243.71;90.72;59;24446;126;518253;1467.39;18970.01
1;40;40;8;1.15;0.42;3724;6;0;18160;1270;598;2240;1284.63;318.33;158;14294;62;273043;5964.11;10111.85;11592;810;393;1392;815.78;194.96;101;14294;130;9856;502.65;613.89
2;40;40;8;1.08;0.36;3725;8;0;18160;1261;539;2027;1277.41;303.71;157;14395;58;314105;5887.33;8605.27;11592;805;429;1277;813.52;211.65;100;14395;136;247737;691.96;6545.53
3;40;40;8;1.08;0.32;3723;7;0;18160;1224;629;2055;1241.0;264.71;153;14827;59;374804;6077.05;9980.52;11592;781;478;1106;786.36;170.36;97;14827;136;262328;693.6;6952.13
4;40;40;8;1.26;0.19;3726;7;0;18160;1220;410;1972;1228.07;337.63;152;14875;61;364987;6102.19;10429.17;11592;779;284;1284;778.82;226.11;97;14875;135;315432;687.49;8284.21
1;40;40;16;1.36;0.22;3725;7;0;36320;2472;1132;3928;2490.25;605.27;154;14690;70;243349;5981.78;7573.03;23184;1578;653;2434;1589.61;400.6;98;14690;150;212993;748.2;6755.12
2;40;40;16;1.05;0.41;3727;8;0;36320;2508;1245;4047;2531.18;642.06;156;14481;62;266719;5932.1;9184.38;23184;1600;670;2434;1614.54;395.39;100;14481;139;263387;680.82;6920.99
3;40;40;16;1.16;0.28;3725;7;0;36320;2348;736;3817;2401.41;656.13;146;15462;77;392010;6305.86;12624.41;23184;1499;448;2592;1521.66;415.72;93;15462;146;336347;772.74;8870.73
4;40;40;16;1.13;0.23;3726;7;0;36320;2327;702;3776;2334.6;656.94;145;15607;78;333829;6513.32;12369.64;23184;1485;542;2400;1489.23;398.1;92;15607;150;68790;547.71;1941.82
1;40;40;32;1.04;0.41;3725;7;0;72640;4627;1581;6843;4621.43;1181.33;144;15698;110;333513;6319.58;9348.97;46368;2953;1257;4118;2949.63;683.9;92;15699;188;286749;914.07;9929.97
2;40;40;32;1.22;0.31;3724;7;0;72640;4707;1362;7061;4752.77;1216.88;147;15431;110;268295;6169.32;8267.78;46368;3004;770;4644;3044.07;849.7;93;15431;188;317370;965.2;10733.49
3;40;40;32;0.99;0.33;3725;7;0;72640;4593;1577;6883;4600.0;1154.93;143;15813;113;289704;6320.7;9040.58;46368;2932;1325;4241;2934.83;707.87;91;15813;188;299630;991.6;11078.41
4;40;40;32;1.17;0.31;3726;7;0;72640;4713;2303;6834;4736.27;1066.59;147;15410;112;266855;6187.72;7759.54;46368;3008;1307;4790;3020.23;747.34;94;15410;191;240389;921.65;8849.19
1;40;40;64;1.34;0.39;3207;6;0;126272;9371;5637;13056;9502.92;1932.56;146;13474;200;320542;6433.2;11639.94;78528;5828;2659;8448;5918.44;1554.1;91;13474;271;1974;616.27;323.5
2;40;40;64;1.29;0.45;3207;7;0;126272;9478;3881;13232;9585.04;2291.05;148;13322;205;293657;6128.16;8571.89;78528;5894;2300;9542;5945.12;1599.74;92;13322;275;317676;982.79;9527.77
3;40;40;64;1.12;0.5;3206;7;0;126272;9308;4608;12596;9295.08;1933.12;145;13565;200;39683;6088.29;5617.9;78528;5788;2816;8424;5768.81;1406.76;90;13566;272;305432;1245.46;12662.77
4;40;40;64;1.42;0.27;3208;7;0;126272;9354;3596;12952;9402.15;2027.81;146;13499;201;135982;6137.53;6370.38;78528;5817;2604;9344;5871.19;1538.16;90;13499;273;319090;1112.15;12061.04
1;40;40;128;1.47;0.22;1606;7;0;126848;17279;2285;22738;17336.43;4854.66;134;7341;355;425853;6795.48;14446.54;77952;10618;761;14818;10412.64;3713.43;82;7341;416;54922;973.79;2513.22
2;40;40;128;1.56;0.17;1604;7;0;126848;17716;8779;22648;18012.08;3472.31;138;7160;340;130628;6350.45;6586.23;77952;10887;4620;14759;10920.15;3033.01;85;7160;427;347897;1402.69;14068.03
3;40;40;128;1.39;0.39;1604;7;0;126848;17681;6898;22784;17725.14;4234.57;138;7174;371;173931;6391.29;7501.83;77952;10865;4343;14848;10629.07;3143.25;84;7174;433;326380;1357.83;13196.36
4;40;40;128;1.46;0.45;1603;7;0;126848;17785;9153;22425;18098.69;3437.58;138;7132;376;176197;6317.82;7497.88;77952;10929;4729;15013;10903.69;3045.32;85;7132;421;353416;1408.26;14291.49
1;40;40;256;1.18;0.59;805;6;0;126976;31198;24046;41061;31285.62;5660.45;121;4070;631;22843;7503.82;5592.86;77824;19121;11636;27881;18970.0;5478.45;74;4070;713;2485;1124.68;334.6
2;40;40;256;1.19;0.3;803;6;0;126976;31499;24064;41984;31561.62;5507.79;123;4031;571;22822;7417.24;5516.58;77824;19306;11659;28160;19231.75;5433.42;75;4031;723;2349;1135.56;334.64
3;40;40;256;1.59;0.3;804;7;0;126976;31554;23685;40738;32123.71;5663.68;123;4024;542;22848;7401.12;5582.2;77824;19339;11636;27662;19361.0;5776.5;75;4024;717;2489;1139.04;338.96
4;40;40;256;1.76;0.59;803;6;0;126976;31000;25000;40796;31191.12;4801.24;121;4096;607;56672;7541.74;6122.4;77824;19000;11776;27537;18749.25;4954.63;74;4096;748;2491;1145.55;341.07
