#seq;rnd_rate;wrt_rate;io_size;sys_cpu;usr_cpu;cpu_ctx;cpu_minf;cpu_majf;r_io_bytes;r_bw;r_bw_min;r_bw_max;r_bw_mean;r_bw_dev;r_iops;r_runtime;r_min_lat;r_max_lat;r_mean_lat;r_stddev_lat;w_io_bytes;w_bw;w_bw_min;w_bw_max;w_bw_mean;w_bw_dev;w_iops;w_runtime;w_min_lat;w_max_lat;w_mean_lat;w_stddev_lat
3;80;60;1024;4.21;1.4;202;6;0;89088;156021;155648;155648;155648.0;0.0;152;571;2059;8721;3662.8;1522.66;115712;202647;200704;200704;200704.0;0.0;197;571;2066;7223;2216.62;476.78
4;80;60;1024;4.91;0.0;203;6;0;89088;156021;155648;155648;155648.0;0.0;152;571;2123;8989;3605.67;1476.93;115712;202647;200704;200704;200704.0;0.0;197;571;2142;7761;2257.87;523.13
1;80;80;2;18.28;3.76;102408;6;0;41204;5865;5344;6376;5862.57;318.2;2932;7025;26;4737;176.6;257.33;163596;23287;21155;25536;23290.21;1423.83;11643;7025;0;5188;39.23;41.56
2;80;80;2;18.85;4.52;102408;6;0;41204;5545;5096;6464;5552.5;390.08;2772;7430;28;4725;178.56;259.37;163596;22018;20412;25392;22127.14;1465.19;11009;7430;19;8001;42.98;40.41
3;80;80;2;17.65;5.37;102405;6;0;41204;5697;5084;6440;5706.93;438.64;2848;7232;26;4923;175.42;249.5;163596;22621;20668;25804;22725.29;1811.33;11310;7232;4;5842;41.52;39.93
4;80;80;2;17.07;4.74;102409;6;0;41204;5671;5140;6564;5659.43;477.7;2835;7265;26;4849;176.07;259.89;163596;22518;19684;25884;22544.29;1961.38;11259;7265;1;4840;41.69;37.05
1;80;80;4;14.88;3.48;51204;6;0;41168;12344;12144;12504;12312.0;138.93;3086;3335;30;4461;176.92;274.97;163632;49065;47496;50120;49106.67;998.43;12266;3335;6;1533;35.73;25.17
2;80;80;4;13.76;5.62;51206;6;0;41168;11328;10592;12264;11392.0;643.57;2832;3634;31;4739;177.82;267.6;163632;45028;42072;49504;45259.43;3027.75;11257;3634;15;4584;41.94;41.88
3;80;80;4;20.05;5.41;51206;6;0;41168;10315;9776;11496;10376.0;551.15;2578;3991;38;4737;175.26;240.89;163632;41000;39272;45456;41347.43;1954.83;10250;3991;9;2312;50.07;29.23
4;80;80;4;17.46;4.7;51205;7;0;41168;10757;9768;12008;10773.71;931.48;2689;3827;33;5557;177.17;257.42;163632;42757;39616;46888;42904.0;3258.32;10689;3827;9;1539;46.14;25.27
1;80;80;8;16.46;2.24;25605;6;0;41120;15377;14672;16304;15513.6;599.37;1922;2674;38;8437;301.05;442.6;163680;61211;58736;63664;61596.8;1998.96;7651;2674;39;1793;52.43;28.38
2;80;80;8;14.79;4.64;25605;6;0;41120;14898;13872;16496;15001.6;958.51;1862;2760;38;4714;295.68;413.37;163680;59304;57600;64384;59728.0;2795.81;7413;2760;39;1920;57.19;26.6
3;80;80;8;14.2;3.7;25605;6;0;41120;15195;14848;15376;15113.6;241.75;1899;2706;37;4112;293.08;410.69;163680;60487;58192;62880;60156.8;2180.18;7560;2706;12;4622;55.48;40.75
4;80;80;8;15.53;5.57;25603;7;0;41120;15056;14624;15360;15021.2;317.0;1882;2731;40;6463;293.78;418.83;163680;59934;57453;64032;59788.2;2646.41;7491;2731;40;1574;56.56;24.92
1;80;80;16;14.58;1.7;12803;6;0;41440;19602;18522;22112;19566.5;1715.43;1225;2114;66;4526;494.89;570.5;163360;77275;73664;83360;77787.0;4813.59;4829;2114;44;2915;77.71;32.36
2;80;80;16;11.42;4.95;12804;6;0;41440;19705;18528;22016;19728.0;1572.13;1231;2103;69;4238;489.51;550.61;163360;77679;73888;83008;78400.0;4743.99;4854;2103;59;2410;77.7;26.06
3;80;80;16;7.8;1.85;12802;7;0;41440;21262;20512;23584;21632.0;1696.6;1328;1949;54;4715;505.84;596.2;163360;83817;83040;90048;86154.66;3568.3;5238;1949;26;720;60.95;12.48
4;80;80;16;9.59;3.92;12804;6;0;41440;20273;19200;22432;20232.0;1481.79;1267;2044;62;4778;498.91;592.36;163360;79921;75488;84288;80224.0;4248.25;4995;2044;57;2942;70.65;31.24
1;80;80;32;8.9;1.27;6404;6;0;41184;26165;23936;30784;26309.0;3877.83;817;1574;88;5462;769.49;727.97;163616;103949;103025;107264;104528.34;2373.03;3248;1574;89;1321;109.75;24.27
2;80;80;32;6.9;3.32;6403;7;0;41184;26282;23696;31168;26309.33;4211.75;821;1567;105;8550;746.93;728.14;163616;104413;100279;108224;104530.34;4001.75;3262;1567;89;707;112.88;17.1
3;80;80;32;8.08;2.45;6404;6;0;41184;25188;22528;29760;25408.0;3834.13;787;1635;92;4777;812.7;736.24;163616;100070;94592;105024;100586.66;5387.54;3127;1635;87;1042;110.59;22.18
4;80;80;32;9.15;2.54;6402;6;0;41184;26165;22592;31552;26240.0;4706.07;817;1574;98;4571;764.48;674.26;163616;103949;98368;110208;104533.34;5935.23;3248;1574;74;777;111.51;19.25
1;80;80;64;7.69;0.7;3202;6;0;42880;37449;34363;41133;37748.0;4787.11;585;1145;163;4998;1032.52;818.02;161920;141414;136303;145884;141093.5;6774.79;2209;1145;150;943;175.38;35.35
2;80;80;64;8.81;3.78;3203;6;0;42880;33710;30720;38067;34393.5;5195.11;526;1272;163;7488;1116.65;870.3;161920;127295;122496;127105;124800.5;3259.06;1988;1272;151;855;200.79;47.34
3;80;80;64;5.85;2.06;3203;6;0;42880;36838;33152;41984;37568.0;6245.17;575;1164;149;4632;1049.87;818.69;161920;139106;138752;140928;139840.0;1538.66;2173;1164;152;778;177.26;32.77
4;80;80;64;4.81;1.72;3203;6;0;42880;36806;32640;42752;37696.0;7150.26;575;1165;145;8966;1081.9;931.3;161920;138987;140288;140672;140480.0;271.53;2171;1165;149;1051;170.38;34.78
1;80;80;128;4.28;2.99;1603;6;0;46720;49914;49876;49876;49876.0;0.0;389;936;300;6606;1438.72;1048.98;158080;168888;177113;177113;177113.0;0.0;1319;936;280;1300;326.51;56.5
2;80;80;128;6.14;2.63;1602;6;0;46720;51171;50944;50944;50944.0;0.0;399;913;299;5363;1322.02;935.6;158080;173143;181760;181760;181760.0;0.0;1352;913;297;1315;342.06;59.25
3;80;80;128;4.28;2.57;1602;6;0;46720;49914;50432;50432;50432.0;0.0;389;936;291;6098;1453.05;1034.01;158080;168888;179200;179200;179200.0;0.0;1319;936;299;1283;321.84;59.56
4;80;80;128;5.79;0.89;1604;6;0;46720;51968;52224;52224;52224.0;0.0;406;899;308;4647;1366.14;948.71;158080;175839;189952;189952;189952.0;0.0;1373;899;275;1339;318.72;66.58
1;80;80;256;5.03;2.24;803;6;0;44800;62569;61952;61952;61952.0;0.0;244;716;634;9083;1912.78;1084.16;160000;223463;226816;226816;226816.0;0.0;872;716;508;2283;602.97;89.02
2;80;80;256;0.56;4.45;805;6;0;44800;62222;62464;62464;62464.0;0.0;243;720;586;6169;2017.96;1163.08;160000;222222;227328;227328;227328.0;0.0;868;720;533;2350;579.1;96.65
3;80;80;256;6.21;1.13;802;6;0;44800;63187;62976;62976;62976.0;0.0;246;709;625;5377;1894.01;953.12;160000;225669;233984;233984;233984.0;0.0;881;709;477;2397;595.91;92.9
4;80;80;256;3.91;3.35;802;6;0;44800;62395;62339;62339;62339.0;0.0;243;718;629;6355;1879.58;1143.88;160000;222841;226874;226874;226874.0;0.0;870;718;512;2298;615.6;88.08
1;80;80;512;7.0;1.27;402;6;0;43008;68266;72704;72704;72704.0;0.0;133;630;1217;10440;2983.2;1452.82;161792;256812;251904;251904;251904.0;0.0;501;630;1067;5778;1186.49;262.07
2;80;80;512;4.44;3.17;403;6;0;43008;68158;71680;71680;71680.0;0.0;133;631;1193;8457;2947.74;1423.43;161792;256405;247808;247808;247808.0;0.0;500;631;1093;5671;1199.59;254.69
3;80;80;512;2.02;2.02;402;7;0;43008;72404;73728;73728;73728.0;0.0;141;594;1133;8647;2885.58;1373.47;161792;272377;271360;271360;271360.0;0.0;531;594;1043;4983;1103.46;221.14
4;80;80;512;5.2;1.3;402;6;0;43008;69818;72704;72704;72704.0;0.0;136;616;1211;6650;2828.42;1281.38;161792;262649;258048;258048;258048.0;0.0;512;616;1073;5791;1186.19;262.23
1;80;80;1024;2.18;2.9;202;6;0;49152;89043;91247;91247;91247.0;0.0;86;552;2144;7853;4235.52;1361.05;155648;281971;279825;279825;279825.0;0.0;275;552;2112;7475;2278.36;629.89
2;80;80;1024;4.31;0.72;203;6;0;49152;88086;90112;90112;90112.0;0.0;86;558;2161;8553;4368.31;1434.77;155648;278939;280576;280576;280576.0;0.0;272;558;2093;8342;2274.78;682.86
3;80;80;1024;2.93;2.19;202;6;0;49152;89693;91976;91976;91976.0;0.0;87;548;2122;6695;4192.75;1172.15;155648;284029;282059;282059;282059.0;0.0;277;548;2094;7562;2267.6;646.23
4;80;80;1024;2.95;2.21;203;6;0;49152;90519;91610;91610;91610.0;0.0;88;543;2137;7914;4089.33;1268.4;155648;286644;285009;285009;285009.0;0.0;279;543;2093;7861;2270.14;660.05
1;80;100;2;27.33;5.04;102404;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;60058;57840;62112;59827.33;1422.99;30029;3410;1;800;32.13;3.67
2;80;100;2;27.82;8.05;102407;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;60591;55272;62628;60326.67;2698.92;30295;3380;0;855;31.92;4.1
3;80;100;2;32.17;7.41;102403;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;59224;53600;61624;59126.67;2888.11;29612;3458;28;624;32.69;3.62
4;80;100;2;32.57;6.76;102405;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;57690;49336;61004;57710.86;3924.35;28845;3550;27;668;33.48;4.44
1;80;100;4;28.6;7.05;51205;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;103069;95000;108944;101722.66;6985.36;25767;1987;31;905;37.6;5.61
2;80;100;4;29.78;6.25;51203;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;106555;105648;107608;106314.66;1120.24;26638;1922;1;646;36.49;3.64
3;80;100;4;28.4;7.23;51206;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;90260;84736;93008;88590.0;3488.8;22565;2269;14;853;42.41;6.66
4;80;100;4;30.71;4.74;51204;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;105458;100760;108600;104552.0;3926.26;26364;1942;25;658;36.77;4.79
1;80;100;8;25.81;6.13;25604;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;165028;160928;164704;162816.0;2670.04;20628;1241;41;734;47.02;6.91
2;80;100;8;28.55;6.48;25604;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;150588;141344;158944;150144.0;12445.08;18823;1360;42;793;51.19;7.55
3;80;100;8;22.83;7.5;25602;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;174297;172880;174416;173648.0;1086.12;21787;1175;21;639;44.68;6.28
4;80;100;8;25.3;5.73;25603;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;172535;161536;181872;171704.0;14379.72;21566;1187;39;795;45.08;7.44
1;80;100;16;13.71;3.43;12803;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;250366;249504;249504;249504.0;0.0;15647;818;55;697;62.2;9.45
2;80;100;16;21.69;4.82;12804;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;205416;199872;199872;199872.0;0.0;12838;997;57;708;74.68;10.14
3;80;100;16;21.1;5.38;12803;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;211570;206624;206624;206624.0;0.0;13223;968;56;912;72.73;11.4
4;80;100;16;18.0;4.38;12804;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;248845;246016;246016;246016.0;0.0;15552;823;29;564;62.7;9.59
1;80;100;32;15.65;4.64;6404;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;296382;302336;302336;302336.0;0.0;9261;691;87;731;104.89;19.04
2;80;100;32;17.54;6.79;6403;8;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;289265;286912;286912;286912.0;0.0;9039;708;93;787;107.45;18.89
3;80;100;32;19.94;4.99;6402;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;283264;278528;278528;278528.0;0.0;8852;723;89;785;109.55;19.34
4;80;100;32;12.1;3.18;6404;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;325596;321920;321920;321920.0;0.0;10174;629;86;615;96.32;18.46
1;80;100;64;9.21;2.3;3204;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;392337;392576;392576;392576.0;0.0;6130;522;149;1266;160.91;50.38
2;80;100;64;8.97;2.24;3203;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;382089;382080;382080;382080.0;0.0;5970;536;152;789;165.29;43.65
3;80;100;64;10.51;3.5;3203;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;358041;360960;360960;360960.0;0.0;5594;572;157;821;175.63;40.57
4;80;100;64;12.95;2.16;3203;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;367684;367232;367232;367232.0;0.0;5745;557;141;806;171.26;43.07
1;80;100;128;6.13;6.13;1604;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;391586;391936;391936;391936.0;0.0;3059;523;292;1529;320.29;73.6
2;80;100;128;7.1;3.94;1602;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;403149;403968;403968;403968.0;0.0;3149;508;296;1484;312.09;71.48
3;80;100;128;9.2;3.07;1602;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;391586;391680;391680;391680.0;0.0;3059;523;295;1537;320.17;73.26
4;80;100;128;3.46;1.73;1602;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;441379;0;0;0.0;0.0;3448;464;273;1466;287.98;81.05
1;80;100;256;4.22;3.38;802;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;431157;0;0;0.0;0.0;1684;475;531;2899;589.16;230.79
2;80;100;256;1.71;3.43;802;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;437606;0;0;0.0;0.0;1709;468;501;2984;580.88;243.23
3;80;100;256;5.83;2.5;802;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;425779;0;0;0.0;0.0;1663;481;547;2885;595.65;230.7
4;80;100;256;5.61;3.21;802;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;409600;0;0;0.0;0.0;1600;500;539;2875;620.81;212.65
1;80;100;512;7.47;2.49;402;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;424016;0;0;0.0;0.0;828;483;1076;5923;1195.9;308.67
2;80;100;512;6.6;3.3;402;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;421399;0;0;0.0;0.0;823;486;1104;5929;1204.86;332.04
3;80;100;512;6.65;1.66;402;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;424896;0;0;0.0;0.0;829;482;1087;5815;1194.21;297.31
4;80;100;512;7.41;3.29;402;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;420533;0;0;0.0;0.0;821;487;1046;5846;1206.27;282.6
1;80;100;1024;2.52;3.35;202;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;428451;0;0;0.0;0.0;418;478;2118;11520;2376.78;1188.07
2;80;100;1024;3.4;2.55;202;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;433898;0;0;0.0;0.0;423;472;2114;11573;2350.8;1085.48
3;80;100;1024;4.22;1.69;204;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;431157;0;0;0.0;0.0;421;475;2055;11298;2361.4;1168.64
4;80;100;1024;3.42;2.56;203;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;436673;0;0;0.0;0.0;426;469;2108;10252;2334.7;911.51
1;100;0;2;11.61;2.81;102407;5;0;204800;17323;16564;19432;17337.91;827.81;8661;11822;39;1400;112.63;13.16;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;100;0;2;6.79;1.56;102407;5;0;204800;19534;16800;19996;19520.4;870.12;9767;10484;25;5611;101.08;21.84;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;100;0;2;9.6;2.15;102406;5;0;204800;18343;16388;19472;18331.82;1109.51;9171;11165;25;1475;107.04;13.76;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;100;0;2;9.15;2.54;102407;5;0;204800;18816;18108;19460;18812.57;400.04;9408;10884;29;1416;104.82;12.55;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;100;0;4;12.05;3.39;51205;5;0;204800;32115;31448;32536;32128.67;351.2;8028;6377;41;799;121.46;11.25;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;100;0;4;11.23;3.1;51206;5;0;204800;33048;31632;35264;33108.0;1198.5;8262;6197;41;939;118.42;12.21;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;100;0;4;9.68;2.32;51206;5;0;204800;34907;31776;36128;34913.45;1145.76;8726;5867;35;844;112.96;11.62;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;100;0;4;9.81;1.95;51206;5;0;204800;34385;31808;36208;34612.36;1096.18;8596;5956;38;938;114.35;12.07;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;100;0;8;11.27;3.2;25606;5;0;204800;60717;58208;65840;60912.0;2820.8;7589;3373;46;749;129.17;12.1;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;100;0;8;14.04;2.55;25603;5;0;204800;59379;57984;60336;59461.33;929.8;7422;3449;49;796;131.93;11.09;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;100;0;8;11.18;3.65;25604;5;0;204800;60253;58880;62384;60360.0;1508.85;7531;3399;48;916;130.18;11.75;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;100;0;8;12.18;3.63;25605;6;0;204800;59935;59024;60944;60192.0;667.41;7491;3417;49;729;130.63;11.67;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;100;0;16;10.69;2.67;12803;5;0;204800;105241;100832;106400;103466.66;2795.99;6577;1946;54;744;149.26;11.79;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;100;0;16;12.6;3.46;12805;5;0;204800;104012;102912;104512;103680.0;801.92;6500;1969;63;752;150.88;11.31;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;100;0;16;9.61;1.31;12803;5;0;204800;111790;107744;114432;112074.66;3755.38;6986;1832;55;1093;141.2;13.69;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;100;0;16;11.85;1.69;12802;6;0;204800;108245;102944;111072;106997.34;4064.04;6765;1892;63;995;145.3;13.42;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;100;0;32;10.26;3.97;6404;5;0;204800;169396;167232;172160;169696.0;3484.62;5293;1209;97;868;185.45;12.41;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;100;0;32;14.56;1.62;6402;6;0;204800;165561;162944;167488;165216.0;3213.09;5173;1237;101;1103;189.0;15.86;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;100;0;32;11.48;2.36;6403;5;0;204800;172681;171136;176192;173664.0;3575.13;5396;1186;97;816;181.9;13.27;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;100;0;32;7.72;2.81;6402;5;0;204800;179491;164992;191296;178144.0;18599.74;5609;1141;85;1010;175.22;18.26;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;100;0;64;9.11;2.4;3202;5;0;204800;245269;245504;245504;245504.0;0.0;3832;835;159;858;254.2;15.6;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;100;0;64;7.18;3.35;3203;5;0;204800;244683;243584;243584;243584.0;0.0;3823;837;151;900;256.82;18.62;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;100;0;64;12.08;0.93;3203;5;0;204800;237587;243584;243584;243584.0;0.0;3712;862;158;914;262.4;20.19;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;100;0;64;6.91;1.97;3204;5;0;204800;252216;257664;257664;257664.0;0.0;3940;812;160;891;250.68;21.45;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;100;0;128;5.17;3.23;1602;5;0;204800;330322;330496;330496;330496.0;0.0;2580;620;283;992;382.82;21.71;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;100;0;128;9.36;1.25;1603;5;0;204800;319003;320512;320512;320512.0;0.0;2492;642;296;1043;395.96;27.68;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;100;0;128;4.67;2.0;1602;5;0;204800;340765;344064;344064;344064.0;0.0;2662;601;273;958;370.89;25.25;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;100;0;128;7.01;1.91;1602;5;0;204800;325596;327424;327424;327424.0;0.0;2543;629;289;1161;388.92;33.56;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;100;0;256;8.35;0.0;802;5;0;204800;387878;390144;390144;390144.0;0.0;1515;528;581;1222;655.33;44.85;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;100;0;256;4.72;1.57;802;5;0;204800;401568;402432;402432;402432.0;0.0;1568;510;518;1200;633.04;29.9;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;100;0;256;1.6;4.01;803;5;0;204800;409600;0;0;0.0;0.0;1600;500;513;1231;618.94;29.07;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;100;0;256;6.18;0.0;802;5;0;204800;394605;395776;395776;395776.0;0.0;1541;519;543;1174;645.59;43.14;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;100;0;512;8.23;0.0;402;6;0;204800;420533;0;0;0.0;0.0;821;487;1074;1791;1208.19;48.33;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;100;0;512;3.42;1.71;403;5;0;204800;436673;0;0;0.0;0.0;852;469;1063;1642;1166.96;47.5;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;100;0;512;6.56;0.0;402;5;0;204800;418813;0;0;0.0;0.0;817;489;1079;1728;1213.63;46.81;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;100;0;512;8.89;0.0;402;5;0;204800;412903;0;0;0.0;0.0;806;496;1106;1751;1228.57;40.51;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;100;0;1024;7.22;0.0;203;5;0;204800;461261;0;0;0.0;0.0;450;444;2089;2720;2207.58;51.4;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;100;0;1024;5.45;0.91;203;5;0;204800;464399;0;0;0.0;0.0;453;441;2076;2788;2194.38;58.47;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;100;0;1024;5.44;0.91;202;5;0;204800;463348;0;0;0.0;0.0;452;442;2088;2583;2199.5;49.3;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;100;0;1024;6.36;0.0;202;5;0;204800;464399;0;0;0.0;0.0;453;441;2033;2671;2196.21;56.29;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;100;20;2;13.74;4.67;102408;6;0;163524;13731;13020;15952;13748.04;652.52;6865;11909;41;8367;127.13;97.05;41276;3465;3096;3804;3475.91;169.41;1732;11909;30;1324;52.52;12.38
2;100;20;2;11.82;3.79;102406;7;0;163524;14334;13136;15272;14308.82;808.03;7167;11408;27;7137;123.56;99.46;41276;3618;3264;4040;3621.0;249.65;1809;11408;15;6321;47.35;45.79
3;100;20;2;15.01;4.29;102411;7;0;163524;13908;12916;15608;13919.22;665.6;6954;11757;40;6173;126.1;95.18;41276;3510;3204;4000;3519.22;230.98;1755;11757;23;6281;51.24;47.46
4;100;20;2;12.89;4.1;102413;6;0;163524;14203;12992;15684;14207.48;774.16;7101;11513;42;6956;124.26;93.35;41276;3585;3240;4080;3585.57;212.86;1792;11513;15;5902;48.89;41.73
1;100;20;4;12.73;4.44;51207;6;0;163332;26657;25816;27632;26690.67;546.12;6664;6127;44;5085;131.77;97.46;41468;6768;6208;7416;6760.67;352.55;1692;6127;31;895;54.13;11.62
2;100;20;4;14.54;4.03;51209;6;0;163332;26145;25232;28240;26208.33;1001.99;6536;6247;46;4854;133.13;94.0;41468;6638;6200;7488;6646.25;352.92;1659;6247;26;1050;57.39;14.15
3;100;20;4;10.76;4.56;51206;6;0;163332;27796;24640;32184;27674.54;2247.92;6949;5876;37;8654;127.91;112.63;41468;7057;5864;7848;7011.82;567.47;1764;5876;3;297;49.18;11.1
4;100;20;4;14.43;4.9;51209;6;0;163332;26649;24942;27840;26677.83;979.82;6662;6129;52;5209;131.81;98.96;41468;6765;6192;7424;6756.25;364.31;1691;6129;37;216;55.0;9.0
1;100;20;8;12.33;4.5;25604;7;0;163288;43753;43312;44528;43817.14;384.87;5469;3732;47;4394;161.57;171.34;41512;11123;9920;11888;11085.71;727.86;1390;3732;49;222;65.15;10.43
2;100;20;8;15.14;3.14;25606;6;0;163288;44119;42704;46784;44315.43;1684.18;5514;3701;51;4887;160.55;165.92;41512;11216;10592;11632;11186.29;369.09;1402;3701;43;239;65.11;11.42
3;100;20;8;12.49;3.91;25603;6;0;163288;44335;40784;51728;44516.57;3598.12;5541;3683;54;4397;159.43;163.1;41512;11271;10544;12208;11254.86;654.75;1408;3683;15;232;64.84;13.27
4;100;20;8;11.64;2.8;25605;6;0;163288;45662;41680;48560;45769.71;2622.27;5707;3576;57;4952;156.59;168.32;41512;11608;11184;12624;11630.86;539.76;1451;3576;39;248;58.61;10.6
1;100;20;16;7.37;2.7;12804;6;0;163616;73469;69824;80128;74176.0;4731.67;4591;2227;70;5101;197.6;246.66;41184;18493;17856;20640;18808.0;1251.79;1155;2227;56;230;69.99;13.97
2;100;20;16;10.93;3.36;12803;6;0;163616;68746;66848;73120;69008.0;2836.83;4296;2380;95;5094;207.54;249.61;41184;17304;16256;18208;17512.0;861.58;1081;2380;59;218;80.91;13.38
3;100;20;16;8.57;0.91;12803;7;0;163616;74540;71104;81472;74848.0;4785.26;4658;2195;90;4171;195.6;243.61;41184;18762;18240;20480;18984.0;1013.07;1172;2195;56;239;67.0;14.88
4;100;20;16;12.96;1.66;12807;6;0;163616;67946;66432;69856;67672.0;1501.25;4246;2408;73;4112;208.57;239.14;41184;17102;15488;18016;17256.0;1189.43;1068;2408;58;536;85.79;14.67
1;100;20;32;9.66;2.54;6404;6;0;164224;104335;98368;109248;104170.66;5476.15;3260;1574;96;4144;271.35;310.68;40576;25778;24128;26752;25706.67;1390.93;805;1574;90;226;117.57;18.25
2;100;20;32;7.97;2.66;6403;6;0;164224;109046;108480;109896;109101.34;723.74;3407;1506;99;5526;262.91;321.32;40576;26942;24414;29440;26975.33;2514.39;841;1506;88;255;109.83;23.27
3;100;20;32;9.69;2.62;6403;6;0;164224;107406;102272;113600;107498.66;5714.43;3356;1529;99;4189;264.56;297.7;40576;26537;25216;27648;26517.33;1224.95;829;1529;93;216;117.85;15.84
